source,period,Label,count
12754,2015,1,2
12754,2016,1,5
12755,2014,-1,2
12755,2014,1,22
12755,2015,-1,1
12755,2015,1,1
12755,2016,1,4
12756,2015,1,2
12757,2015,1,1
12758,2014,1,1
12758,2015,1,1
12759,2015,1,2
12759,2016,1,3
12760,2015,1,2
12761,2016,1,6
12762,2014,-1,4
12762,2014,1,31
12762,2015,-1,1
12762,2015,1,19
12762,2016,-1,1
12762,2016,1,23
12762,2017,1,1
12763,2016,1,1
12764,2016,-1,1
12765,2014,1,2
12766,2015,1,1
12766,2016,1,1
12767,2016,1,1
12768,2017,1,1
12769,2016,1,1
12770,2017,1,1
12772,2016,1,2
12773,2014,1,1
12777,2015,1,1
12780,2015,1,1
12781,2015,1,1
12782,2015,1,31
12782,2016,1,43
12782,2017,1,7
12783,2015,1,2
12784,2014,1,2
12785,2015,1,1
12787,2014,1,1
12788,2014,1,1
12788,2016,1,1
12789,2014,1,1
12790,2016,1,2
12792,2014,1,4
12793,2016,-1,2
12793,2016,1,3
12793,2017,-1,1
12793,2017,1,1
12794,2016,-1,1
12794,2016,1,13
12795,2015,1,1
12796,2017,1,1
12797,2015,1,1
12799,2014,1,3
12799,2016,1,1
12800,2014,1,1
12800,2015,1,3
12800,2016,1,6
12801,2015,1,3
12802,2014,1,2
12802,2015,1,1
12802,2016,1,3
12805,2015,1,1
12806,2015,1,1
12807,2015,1,1
12808,2017,-1,1
12809,2015,1,1
12809,2016,1,1
12810,2014,1,2
12810,2016,1,1
12811,2014,1,1
12811,2015,1,1
12811,2016,1,3
12812,2017,1,1
12813,2015,1,1
12816,2016,1,1
12818,2015,1,2
12819,2016,1,5
12819,2017,1,1
12820,2016,-1,1
12820,2016,1,9
12820,2017,1,4
12821,2014,1,1
12822,2014,1,1
12822,2015,1,6
12823,2016,1,3
12824,2016,1,1
12825,2017,1,1
12827,2016,1,1
12828,2016,1,1
12829,2015,1,4
12829,2016,1,7
12829,2017,1,2
12830,2014,1,8
12830,2015,1,21
12830,2016,1,10
12830,2017,1,6
12831,2015,1,1
12833,2014,-1,1
12833,2014,1,56
12833,2015,-1,4
12833,2015,1,93
12833,2016,-1,2
12833,2016,1,89
12833,2017,-1,2
12833,2017,1,41
12834,2014,1,1
12834,2016,1,1
12835,2014,-1,1
12835,2014,1,11
12835,2015,1,11
12835,2016,1,12
12835,2017,1,8
12836,2015,1,3
12836,2016,1,1
12838,2016,1,5
12839,2015,-1,1
12839,2015,1,3
12840,2014,-1,1
12840,2014,1,2
12840,2015,1,1
12841,2016,1,1
12842,2014,-1,1
12842,2014,1,35
12842,2015,-1,1
12842,2015,1,30
12843,2015,1,1
12844,2014,1,1
12845,2016,1,2
12846,2014,1,3
12847,2014,1,1
12847,2015,1,4
12847,2016,1,7
12847,2017,1,1
12849,2015,1,1
12850,2016,1,1
12851,2015,1,1
12852,2015,1,2
12852,2016,1,1
12853,2014,1,3
12853,2015,-1,5
12853,2015,1,27
12853,2016,-1,1
12853,2016,1,19
12853,2017,-1,1
12853,2017,1,8
12855,2015,-1,1
12855,2017,1,1
12856,2014,1,1
12856,2015,1,1
12857,2016,1,1
12858,2016,1,1
12859,2015,1,1
12859,2016,1,2
12861,2016,1,1
12862,2014,1,1
12863,2016,1,1
12864,2014,1,3
12865,2014,1,3
12865,2015,1,2
12865,2016,1,5
12865,2017,1,1
12866,2014,1,2
12866,2015,1,2
12866,2016,1,5
12866,2017,1,1
12867,2014,1,1
12868,2014,1,1
12869,2014,1,6
12869,2015,1,20
12869,2016,1,3
12869,2017,1,7
12870,2014,1,1
12871,2015,-1,1
12872,2016,1,1
12873,2015,1,2
12873,2016,-1,1
12874,2014,-1,1
12874,2014,1,94
12874,2015,-1,1
12874,2015,1,56
12874,2016,-1,5
12874,2016,1,82
12874,2017,-1,1
12874,2017,1,19
12875,2014,-1,1
12875,2014,1,1
12875,2015,1,1
12875,2017,1,1
12876,2014,1,1
12876,2015,1,3
12876,2016,1,1
12876,2017,1,1
12877,2014,1,4
12877,2015,1,11
12877,2016,1,9
12877,2017,1,4
12878,2015,1,1
12879,2015,1,1
12880,2016,-1,1
12880,2016,1,3
12881,2015,1,1
12881,2017,1,1
12882,2014,1,1
12884,2015,-1,2
12885,2015,1,1
12887,2015,1,1
12888,2016,1,15
12889,2014,1,1
12889,2015,1,9
12889,2016,1,1
12890,2016,1,3
12891,2016,1,1
12892,2016,1,5
12892,2017,1,3
12893,2016,1,1
12894,2016,1,3
12895,2016,-1,1
12896,2017,1,1
12898,2016,-1,1
12898,2016,1,9
12898,2017,1,4
12899,2015,1,1
12899,2016,1,1
12900,2014,1,2
12900,2015,1,7
12900,2016,-1,1
12900,2016,1,1
12901,2015,1,2
12902,2016,1,2
12903,2014,1,1
12904,2014,1,2
12905,2016,1,1
12905,2017,1,2
12906,2016,1,1
12907,2015,1,4
12908,2015,1,3
12909,2014,1,3
12909,2015,1,5
12909,2016,1,3
12910,2014,1,2
12910,2015,-1,1
12910,2015,1,5
12910,2016,1,1
12910,2017,1,1
12911,2015,1,2
12912,2015,1,1
12913,2015,1,2
12913,2016,-1,1
12913,2016,1,4
12913,2017,1,1
12914,2016,1,2
12915,2016,1,1
12916,2016,1,1
12917,2015,1,1
12919,2016,1,1
12922,2014,1,1
12923,2017,1,8
12924,2014,1,2
12924,2016,1,1
12926,2016,1,1
12927,2014,1,2
12927,2015,1,3
12927,2016,1,3
12930,2015,1,1
12930,2016,1,2
12931,2014,1,2
12931,2017,1,1
12932,2015,1,19
12932,2016,-1,2
12932,2016,1,63
12932,2017,-1,1
12932,2017,1,20
12936,2016,1,1
12937,2015,1,4
12937,2016,1,1
12938,2015,1,1
12939,2016,1,2
12939,2017,1,3
12940,2016,1,2
12941,2015,1,1
12942,2017,1,1
12943,2016,1,1
12943,2017,1,1
12945,2016,1,2
12946,2014,1,6
12946,2015,1,2
12946,2016,1,1
12948,2016,-1,2
12948,2016,1,2
12949,2014,-1,1
12949,2014,1,1
12950,2015,1,1
12951,2016,1,1
12952,2014,1,5
12952,2015,-1,1
12952,2015,1,19
12952,2016,-1,1
12952,2016,1,13
12952,2017,1,2
12954,2017,1,2
12955,2016,1,2
12956,2014,-1,2
12956,2014,1,1
12956,2015,1,3
12957,2015,1,1
12958,2016,1,1
12960,2014,1,2
12962,2014,1,3
12963,2016,1,1
12964,2015,1,2
12965,2015,1,1
12966,2014,1,1
12966,2015,1,2
12966,2016,1,3
12967,2014,1,1
12969,2016,1,1
12969,2017,1,1
12970,2014,1,2
12972,2014,1,1
12973,2016,1,1
12974,2015,1,3
12974,2016,1,2
12974,2017,1,1
12975,2016,1,1
12976,2014,1,5
12976,2015,1,17
12976,2016,1,5
12977,2015,1,1
12977,2016,1,2
12977,2017,1,1
12979,2015,1,1
12980,2016,1,12
12980,2017,1,1
12981,2014,1,2
12981,2015,1,2
12981,2016,1,2
12981,2017,1,2
12982,2015,1,3
12983,2014,1,2
12983,2015,-1,1
12983,2015,1,9
12983,2016,-1,1
12983,2016,1,3
12984,2014,1,1
12984,2016,1,1
12985,2015,1,1
12986,2015,1,1
12986,2016,1,1
12987,2014,1,11
12987,2015,1,16
12987,2016,1,15
12987,2017,1,7
12988,2014,1,1
12988,2016,1,2
12989,2014,1,3
12990,2016,1,1
12991,2016,1,1
12992,2016,1,1
12993,2015,1,1
12993,2016,1,1
12994,2014,1,1
12997,2015,1,1
12998,2015,1,3
12999,2016,-1,2
12999,2016,1,9
12999,2017,-1,2
12999,2017,1,15
13000,2014,1,2
13001,2016,-1,4
13001,2016,1,3
13001,2017,-1,2
13001,2017,1,7
13003,2014,1,1
13004,2014,1,10
13004,2015,1,6
13004,2016,1,14
13004,2017,-1,1
13004,2017,1,3
13005,2015,1,1
13006,2014,1,1
13007,2015,1,1
13010,2016,1,2
13011,2015,1,1
13012,2015,1,1
13013,2016,1,4
13014,2015,1,3
13015,2015,1,1
13016,2017,1,1
13017,2016,1,2
13019,2014,1,1
13019,2015,1,1
13019,2016,1,1
13020,2015,1,1
13020,2016,1,1
13021,2015,-1,1
13021,2015,1,2
13021,2016,1,1
13022,2015,1,1
13022,2016,1,1
13023,2015,1,1
13024,2014,1,8
13025,2016,1,1
13027,2014,1,1
13027,2017,1,1
13028,2014,1,2
13028,2015,-1,1
13028,2015,1,5
13028,2016,-1,1
13028,2016,1,10
13028,2017,1,4
13029,2016,1,1
13030,2014,1,2
13030,2015,1,2
13030,2016,1,4
13031,2016,1,1
13033,2014,1,1
13033,2015,1,1
13033,2016,1,1
13034,2016,1,1
13035,2014,1,3
13036,2014,1,5
13036,2015,-1,1
13036,2015,1,3
13036,2016,1,4
13036,2017,1,1
13037,2016,1,1
13038,2017,1,1
13040,2015,1,1
13040,2016,1,1
13041,2014,1,4
13041,2015,1,2
13041,2016,-1,2
13041,2016,1,1
13041,2017,1,1
13042,2016,1,1
13044,2017,1,1
13045,2015,1,5
13046,2016,-1,2
13046,2016,1,7
13047,2015,1,1
13049,2014,1,2
13050,2016,-1,4
13050,2016,1,48
13050,2017,-1,4
13050,2017,1,24
13052,2016,-1,10
13052,2016,1,31
13052,2017,-1,11
13052,2017,1,41
13053,2017,1,4
13055,2017,1,3
13056,2014,-1,1
13056,2015,1,1
13056,2016,1,1
13056,2017,1,1
13057,2014,1,20
13057,2015,1,16
13057,2016,-1,1
13057,2016,1,18
13057,2017,1,4
13058,2017,1,3
13059,2015,1,2
13061,2015,1,1
13061,2016,1,1
13061,2017,1,1
13062,2014,1,1
13062,2015,1,2
13063,2014,-1,1
13063,2014,1,26
13063,2015,-1,2
13063,2015,1,24
13063,2016,-1,1
13063,2016,1,20
13063,2017,-1,1
13063,2017,1,8
13064,2015,1,1
13065,2014,1,1
13066,2017,1,1
13067,2014,1,2
13067,2015,1,1
13067,2016,1,1
13067,2017,-1,1
13067,2017,1,2
13068,2016,1,1
13069,2014,1,2
13069,2016,1,2
13070,2015,1,2
13071,2016,1,2
13071,2017,1,1
13072,2017,1,1
13075,2015,1,1
13075,2016,-1,1
13075,2016,1,2
13076,2015,1,1
13077,2015,-1,1
13077,2015,1,1
13078,2015,1,15
13078,2016,1,3
13080,2015,1,1
13082,2014,1,3
13082,2015,1,3
13082,2017,1,1
13083,2015,1,1
13084,2017,1,1
13085,2017,1,1
13086,2015,1,1
13087,2014,1,3
13087,2015,1,3
13087,2016,1,2
13088,2014,1,1
13089,2015,1,1
13090,2016,1,1
13091,2016,1,1
13093,2014,1,2
13093,2016,1,4
13094,2014,1,1
13094,2015,1,1
13095,2016,1,1
13096,2014,1,1
13097,2015,1,1
13098,2016,1,6
13099,2016,1,2
13100,2016,1,1
13101,2016,1,1
13101,2017,1,2
13102,2016,1,2
13102,2017,1,1
13103,2015,1,1
13104,2015,1,1
13105,2016,1,1
13107,2015,1,1
13108,2015,1,1
13109,2016,1,1
13110,2016,1,1
13110,2017,1,1
13112,2014,-1,2
13112,2014,1,93
13112,2015,-1,1
13112,2015,1,49
13112,2016,1,52
13112,2017,-1,1
13112,2017,1,23
13113,2015,-1,1
13114,2017,-1,1
13114,2017,1,4
13115,2016,1,8
13116,2015,1,1
13119,2016,1,1
13120,2014,1,2
13121,2014,-1,1
13121,2014,1,2
13121,2015,-1,1
13121,2016,1,3
13123,2015,1,1
13124,2016,1,1
13126,2015,-1,1
13126,2015,1,2
13127,2015,1,1
13128,2016,1,1
13129,2017,-1,1
13129,2017,1,2
13130,2016,1,1
13131,2016,1,1
13132,2014,-1,1
13132,2014,1,13
13132,2015,1,1
13133,2014,1,5
13134,2014,1,1
13135,2014,1,6
13135,2015,1,3
13135,2016,1,3
13136,2015,1,3
13138,2014,1,10
13138,2015,1,2
13139,2016,-1,2
13139,2016,1,6
13139,2017,1,1
13140,2014,1,2
13142,2015,1,5
13143,2017,1,1
13144,2016,1,1
13145,2014,-1,4
13145,2014,1,8
13145,2015,-1,30
13145,2015,1,61
13145,2016,-1,5
13145,2016,1,28
13146,2014,1,9
13146,2015,1,36
13146,2016,1,3
13146,2017,1,3
13147,2016,1,3
13148,2016,1,3
13149,2016,1,1
13152,2016,1,1
13153,2014,1,2
13154,2014,1,57
13154,2015,1,8
13155,2014,1,2
13156,2016,1,2
13157,2014,1,1
13159,2014,1,22
13159,2015,-1,3
13159,2015,1,43
13159,2016,-1,2
13159,2016,1,37
13159,2017,-1,1
13159,2017,1,14
13160,2016,1,1
13161,2014,1,32
13161,2015,-1,2
13161,2015,1,20
13161,2016,-1,1
13161,2016,1,21
13161,2017,1,9
13162,2016,1,3
13163,2015,1,1
13164,2015,1,6
13164,2016,-1,1
13164,2016,1,7
13166,2015,1,2
13167,2014,1,3
13167,2015,1,1
13167,2016,1,1
13167,2017,1,2
13168,2016,1,3
13169,2014,1,3
13169,2017,1,2
13170,2015,1,2
13172,2015,1,2
13173,2016,1,1
13174,2015,1,1
13175,2017,1,1
13176,2016,1,1
13176,2017,1,1
13178,2014,1,2
13178,2015,1,1
13178,2016,1,6
13179,2016,1,1
13180,2015,1,1
13181,2016,1,3
13183,2015,1,1
13183,2016,1,1
13183,2017,1,3
13184,2017,1,1
13185,2016,1,1
13186,2014,1,1
13186,2015,1,1
13186,2016,1,1
13187,2014,1,1
13188,2014,1,3
13188,2015,1,8
13189,2016,1,2
13190,2014,1,3
13190,2015,1,6
13190,2016,1,5
13190,2017,1,3
13191,2014,1,3
13191,2015,-1,1
13191,2015,1,1
13191,2016,1,3
13191,2017,1,1
13196,2017,1,5
13197,2015,1,1
13197,2016,1,1
13198,2016,-1,2
13198,2016,1,9
13198,2017,-1,1
13199,2016,1,5
13199,2017,1,1
13200,2016,1,5
13200,2017,1,6
13201,2015,1,1
13202,2014,1,10
13202,2015,-1,1
13202,2015,1,9
13202,2016,1,15
13202,2017,1,4
13203,2016,1,1
13204,2014,-1,3
13204,2014,1,20
13204,2015,-1,2
13204,2015,1,17
13204,2016,-1,1
13204,2016,1,6
13205,2016,1,1
13207,2014,1,1
13208,2015,1,1
13209,2015,1,5
13210,2015,1,1
13211,2015,1,1
13212,2016,1,1
13213,2016,1,1
13214,2015,1,1
13214,2016,-1,1
13215,2014,1,1
13216,2016,-1,2
13216,2016,1,3
13216,2017,1,1
13217,2016,1,1
13218,2016,-1,1
13219,2015,1,1
13219,2016,1,2
13220,2017,1,1
13221,2016,1,1
13223,2014,1,1
13223,2015,1,1
13225,2014,1,12
13225,2015,1,31
13225,2016,-1,3
13225,2016,1,47
13225,2017,-1,1
13225,2017,1,23
13226,2014,1,1
13227,2014,-1,1
13227,2014,1,1
13228,2015,1,1
13229,2014,-1,1
13229,2014,1,50
13229,2015,-1,2
13229,2015,1,84
13229,2016,1,10
13229,2017,1,3
13230,2015,1,1
13231,2017,1,1
13232,2017,1,1
13235,2014,1,3
13236,2016,1,2
13237,2014,1,57
13237,2015,1,96
13237,2016,1,92
13237,2017,1,29
13238,2015,1,1
13238,2016,1,5
13238,2017,1,1
13239,2015,1,1
13240,2015,-1,1
13241,2015,-1,1
13241,2015,1,2
13241,2016,-1,1
13242,2014,1,2
13243,2016,1,5
13243,2017,1,2
13244,2016,1,1
13245,2016,1,17
13246,2015,1,1
13247,2014,-1,1
13247,2014,1,15
13247,2015,1,23
13247,2016,1,7
13247,2017,1,5
13248,2016,1,1
13249,2014,1,2
13249,2015,1,1
13249,2016,1,3
13250,2015,1,1
13251,2017,1,2
13252,2017,1,1
13253,2016,1,1
13254,2014,1,1
13255,2015,1,1
13256,2016,1,2
13257,2014,1,3
13257,2015,1,5
13257,2016,1,1
13258,2015,1,1
13259,2015,-1,1
13260,2015,1,2
13260,2016,1,1
13261,2016,1,1
13263,2015,1,1
13263,2016,1,2
13264,2016,1,2
13265,2014,1,3
13266,2014,1,2
13266,2016,-1,1
13267,2014,1,1
13269,2015,-1,1
13269,2015,1,8
13269,2016,1,2
13271,2016,1,4
13271,2017,1,1
13272,2015,1,1
13273,2015,1,4
13273,2016,1,1
13274,2016,1,2
13275,2014,1,1
13276,2017,1,4
13277,2014,1,1
13277,2015,1,2
13277,2016,1,1
13278,2014,1,2
13278,2015,1,10
13278,2016,1,5
13278,2017,1,2
13279,2017,1,17
13280,2015,1,1
13280,2016,1,1
13281,2015,1,1
13282,2016,1,1
13283,2016,1,1
13284,2016,1,10
13284,2017,-1,1
13284,2017,1,2
13285,2017,1,2
13286,2015,1,1
13287,2015,1,1
13288,2016,1,1
13289,2015,1,3
13290,2017,1,8
13291,2016,1,1
13293,2017,1,1
13294,2016,1,1
13295,2016,1,1
13296,2014,1,1
13297,2014,1,1
13298,2014,1,1
13298,2015,1,3
13298,2016,-1,1
13298,2016,1,7
13299,2014,-1,1
13299,2014,1,8
13299,2015,1,16
13299,2016,1,7
13299,2017,-1,1
13299,2017,1,1
13300,2014,-1,1
13300,2014,1,1
13300,2015,1,2
13300,2016,1,2
13302,2017,1,1
13304,2017,1,1
13306,2015,1,1
13307,2016,1,1
13307,2017,1,1
13308,2015,1,1
13308,2017,1,2
13309,2016,1,1
13310,2016,1,1
13311,2014,1,1
13311,2015,1,4
13311,2016,1,6
13311,2017,1,3
13312,2014,1,35
13312,2015,-1,3
13312,2015,1,72
13312,2016,-1,2
13312,2016,1,60
13312,2017,1,20
13315,2016,1,1
13316,2016,1,2
13317,2016,1,4
13317,2017,1,3
13318,2016,1,5
13319,2015,1,1
13320,2016,1,6
13320,2017,-1,1
13320,2017,1,4
13321,2016,1,1
13322,2014,1,1
13322,2015,1,1
13322,2017,1,1
13324,2016,1,3
13325,2016,1,1
13326,2015,-1,1
13326,2015,1,1
13327,2015,1,12
13327,2016,1,6
13327,2017,-1,1
13328,2015,1,1
13328,2016,1,4
13330,2016,1,2
13331,2016,1,1
13332,2014,1,1
13332,2015,1,6
13333,2014,1,1
13334,2014,1,1
13334,2015,1,1
13335,2015,1,1
13336,2016,1,2
13337,2017,1,1
13338,2016,1,1
13339,2016,1,1
13341,2014,1,40
13341,2015,1,34
13341,2016,1,30
13341,2017,-1,1
13341,2017,1,9
13342,2016,1,1
13343,2015,1,2
13345,2015,1,5
13345,2016,1,2
13346,2015,1,2
13347,2014,1,1
13347,2015,1,1
13348,2016,1,1
13349,2014,1,17
13349,2015,1,2
13350,2015,1,1
13351,2015,1,1
13352,2014,1,1
13352,2015,1,2
13352,2016,1,1
13353,2015,1,1
13355,2015,1,1
13355,2016,1,1
13355,2017,1,1
13357,2015,1,1
13358,2014,1,5
13360,2015,1,1
13362,2014,1,1
13363,2014,1,4
13364,2016,1,1
13365,2015,1,5
13365,2016,1,3
13365,2017,1,1
13366,2014,1,2
13366,2015,1,5
13366,2016,1,4
13366,2017,1,4
13367,2016,1,1
13367,2017,1,1
13368,2014,1,1
13368,2015,1,51
13368,2016,1,15
13368,2017,-1,1
13368,2017,1,14
13370,2015,1,1
13370,2016,1,3
13371,2015,1,1
13372,2014,1,1
13373,2015,1,1
13374,2015,-1,1
13374,2015,1,11
13374,2016,-1,1
13374,2016,1,13
13374,2017,1,2
13375,2016,1,1
13375,2017,1,1
13376,2016,1,1
13377,2015,1,1
13377,2016,1,3
13378,2014,1,4
13378,2015,1,1
13378,2016,1,2
13378,2017,1,2
13379,2014,1,1
13379,2015,1,1
13379,2016,1,1
13381,2014,1,1
13381,2016,-1,1
13381,2017,1,1
13382,2015,1,2
13382,2016,1,4
13383,2016,-1,1
13383,2016,1,1
13384,2014,1,29
13384,2015,1,34
13384,2016,-1,1
13384,2016,1,37
13384,2017,1,9
13385,2015,1,1
13386,2014,1,17
13386,2015,1,15
13386,2016,1,31
13386,2017,1,11
13387,2015,1,3
13388,2015,1,1
13389,2016,1,13
13389,2017,-1,1
13389,2017,1,2
13390,2016,1,1
13391,2016,1,1
13392,2015,1,1
13393,2014,1,1
13393,2015,1,1
13393,2016,1,3
13394,2015,-1,1
13394,2015,1,1
13394,2017,1,1
13395,2014,1,3
13395,2016,1,2
13396,2016,-1,1
13396,2016,1,1
13396,2017,1,1
13398,2016,1,2
13399,2014,1,3
13399,2015,1,3
13400,2014,-1,1
13400,2014,1,4
13400,2015,-1,5
13400,2015,1,13
13400,2016,-1,12
13400,2016,1,30
13400,2017,-1,1
13400,2017,1,3
13401,2015,1,1
13403,2015,1,5
13403,2016,1,2
13404,2015,1,1
13405,2014,-1,3
13405,2014,1,24
13405,2015,-1,4
13405,2015,1,14
13405,2016,1,7
13405,2017,1,4
13406,2015,1,2
13406,2016,1,2
13406,2017,1,2
13407,2014,1,1
13407,2017,1,1
13408,2015,1,2
13408,2016,1,1
13409,2014,1,1
13410,2014,1,2
13411,2014,1,1
13411,2015,1,1
13412,2016,1,2
13413,2016,1,1
13414,2014,1,1
13414,2015,1,1
13414,2016,1,1
13415,2014,1,6
13415,2015,1,4
13415,2016,-1,1
13415,2016,1,5
13415,2017,1,1
13416,2015,1,1
13416,2016,1,1
13416,2017,1,1
13417,2014,-1,1
13417,2014,1,1
13418,2014,1,1
13418,2015,1,2
13418,2016,1,1
13419,2015,1,1
13420,2014,1,1
13421,2014,1,3
13421,2015,1,30
13421,2016,1,1
13422,2017,-1,1
13422,2017,1,3
13424,2017,1,1
13425,2016,1,1
13426,2015,1,2
13428,2014,1,1
13429,2014,1,3
13429,2016,1,2
13429,2017,1,1
13430,2015,1,2
13431,2016,1,1
13432,2014,1,3
13435,2015,1,1
13435,2016,1,6
13436,2014,-1,1
13436,2014,1,2
13436,2015,1,6
13436,2016,-1,1
13436,2016,1,13
13436,2017,1,3
13437,2015,1,1
13437,2016,1,1
13438,2016,1,1
13439,2016,1,4
13440,2016,1,1
13441,2014,1,2
13441,2015,1,4
13441,2016,1,5
13441,2017,1,2
13442,2016,1,1
13444,2014,-1,1
13444,2014,1,15
13444,2015,1,7
13444,2016,1,3
13444,2017,1,4
13445,2015,1,1
13446,2016,1,1
13446,2017,1,1
13447,2015,1,1
13448,2016,1,4
13449,2015,1,1
13449,2016,1,1
13450,2015,1,5
13450,2016,1,8
13451,2015,1,1
13454,2014,1,2
13454,2015,1,1
13455,2016,1,29
13455,2017,1,60
13456,2017,1,1
13457,2015,1,3
13457,2016,1,4
13458,2015,1,10
13458,2016,1,4
13458,2017,1,1
13459,2014,1,2
13459,2015,1,10
13459,2016,1,3
13459,2017,1,2
13461,2015,1,1
13462,2014,1,1
13463,2015,1,1
13464,2016,1,5
13465,2015,1,1
13466,2016,1,1
13467,2015,1,1
13467,2016,1,1
13469,2017,1,1
13470,2016,1,2
13471,2015,-1,1
13471,2015,1,6
13471,2016,1,2
13472,2015,1,1
13472,2017,1,1
13473,2016,1,2
13474,2016,1,2
13475,2014,-1,2
13475,2014,1,29
13475,2015,-1,2
13475,2015,1,98
13475,2016,-1,8
13475,2016,1,78
13475,2017,-1,8
13475,2017,1,31
13476,2016,1,1
13477,2016,1,8
13477,2017,1,3
13479,2016,1,1
13480,2014,1,24
13480,2015,-1,1
13480,2015,1,19
13480,2016,-1,1
13480,2016,1,2
13480,2017,1,3
13481,2017,1,1
13483,2016,1,2
13485,2016,1,2
13486,2015,1,1
13487,2014,1,1
13489,2014,1,1
13489,2015,1,1
13490,2015,1,1
13491,2014,1,8
13491,2015,1,1
13492,2016,1,1
13493,2016,1,1
13494,2015,-1,1
13494,2015,1,1
13494,2016,1,1
13495,2014,1,31
13495,2015,1,12
13495,2016,1,15
13495,2017,1,5
13496,2016,1,1
13497,2016,1,3
13498,2015,1,3
13498,2016,1,7
13498,2017,1,2
13499,2015,1,2
13499,2016,1,3
13499,2017,1,2
13500,2016,1,1
13501,2017,1,2
13505,2014,1,3
13507,2015,1,1
13507,2016,1,1
13508,2015,-1,1
13508,2015,1,4
13509,2014,1,8
13509,2015,-1,1
13509,2015,1,20
13509,2016,1,13
13509,2017,-1,1
13509,2017,1,6
13510,2016,-1,2
13510,2016,1,3
13510,2017,1,1
13511,2014,1,4
13511,2015,1,2
13512,2016,1,2
13514,2015,1,1
13514,2016,1,4
13514,2017,1,3
13516,2015,1,3
13517,2015,1,1
13518,2015,1,5
13519,2015,1,1
13519,2016,1,4
13520,2017,1,1
13521,2014,-1,2
13521,2014,1,1
13521,2015,-1,1
13522,2014,1,3
13522,2015,1,11
13522,2016,1,12
13522,2017,1,2
13523,2015,1,3
13524,2015,1,1
13525,2015,1,1
13526,2015,1,1
13528,2016,1,1
13529,2015,1,1
13531,2014,1,1
13531,2015,1,9
13531,2016,1,10
13532,2016,1,1
13533,2015,-1,2
13533,2015,1,11
13533,2016,1,4
13534,2015,1,14
13535,2015,1,1
13535,2016,1,2
13536,2014,1,2
13536,2015,1,6
13536,2016,1,4
13536,2017,1,1
13537,2016,1,1
13538,2016,1,1
13538,2017,1,2
13539,2017,1,1
13540,2015,1,4
13541,2014,1,1
13541,2015,1,1
13542,2015,1,7
13542,2016,1,3
13542,2017,1,3
13543,2016,1,5
13543,2017,1,5
13544,2015,1,1
13545,2016,1,1
13545,2017,1,1
13546,2017,1,1
13547,2014,1,1
13547,2015,1,1
13547,2016,1,2
13548,2016,-1,1
13548,2016,1,13
13548,2017,1,2
13549,2016,-1,1
13550,2015,1,1
13552,2016,1,8
13552,2017,1,4
13554,2016,1,2
13555,2014,1,1
13556,2014,1,2
13556,2015,1,1
13557,2015,1,2
13557,2017,1,1
13558,2014,1,21
13558,2015,-1,1
13558,2015,1,31
13558,2016,-1,3
13558,2016,1,78
13558,2017,-1,1
13558,2017,1,16
13559,2014,-1,1
13559,2014,1,1
13560,2015,1,1
13561,2017,1,1
13563,2016,1,3
13564,2014,1,1
13564,2017,1,2
13565,2014,1,1
13567,2014,-1,42
13567,2014,1,131
13567,2015,-1,1
13567,2015,1,5
13568,2014,1,1
13568,2016,1,1
13568,2017,1,2
13569,2016,1,1
13571,2015,1,2
13571,2016,1,37
13571,2017,1,4
13572,2016,1,1
13573,2016,1,3
13574,2014,1,8
13574,2015,1,13
13574,2016,1,21
13574,2017,1,6
13576,2015,1,5
13576,2016,1,6
13576,2017,1,1
13577,2014,1,1
13579,2015,1,1
13579,2016,1,1
13579,2017,-1,1
13580,2014,-1,1
13580,2015,1,2
13581,2016,1,1
13582,2017,1,1
13584,2014,1,1
13584,2015,1,2
13584,2016,1,2
13584,2017,1,2
13585,2014,1,3
13585,2015,1,1
13586,2016,1,3
13587,2016,1,1
13588,2014,1,14
13588,2015,-1,2
13588,2015,1,19
13588,2016,1,25
13588,2017,1,16
13589,2016,1,2
13589,2017,1,1
13590,2016,1,1
13591,2014,1,1
13591,2015,1,1
13592,2014,1,1
13593,2014,1,1
13594,2017,1,1
13595,2014,1,1
13596,2014,1,6
13596,2016,1,7
13596,2017,1,25
13597,2015,1,1
13598,2015,1,3
13598,2016,1,1
13599,2015,1,1
13600,2014,1,3
13601,2016,1,2
13602,2015,1,2
13602,2016,1,3
13602,2017,1,3
13604,2015,1,1
13606,2015,1,1
13606,2016,1,1
13607,2017,1,3
13608,2015,1,1
13608,2016,1,1
13609,2017,1,2
13610,2015,-1,1
13610,2015,1,1
13611,2017,-1,3
13611,2017,1,3
13614,2014,1,3
13614,2015,-1,2
13614,2015,1,7
13614,2016,1,9
13614,2017,1,2
13615,2014,-1,1
13616,2014,1,1
13617,2014,1,17
13617,2015,1,7
13617,2016,1,4
13619,2014,1,2
13619,2015,1,2
13619,2016,1,3
13619,2017,1,1
13621,2016,1,4
13622,2014,1,1
13622,2017,1,1
13623,2015,-1,2
13623,2015,1,8
13623,2016,1,4
13625,2017,1,1
13626,2014,-1,21
13626,2014,1,86
13626,2015,-1,203
13626,2015,1,812
13626,2016,-1,379
13626,2016,1,1382
13626,2017,-1,164
13626,2017,1,718
13627,2015,1,1
13628,2014,1,2
13628,2015,1,2
13629,2015,-1,4
13629,2015,1,8
13629,2016,1,5
13630,2014,1,1
13630,2015,1,1
13630,2016,1,1
13631,2017,1,1
